DEPARTAMENTO,MUNICIPIO,OPERADORA,CONTRATO,CAMPO,MES,ACEITE,YYYY,FECHA
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,JULIO,0.0,2017,2017-07-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,JULIO,1163.725670132136,2017,2017-07-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,JULIO,2.981753239320899,2017,2017-07-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,JULIO,805.2136924161404,2017,2017-07-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,JULIO,4526.897767936989,2017,2017-07-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,JULIO,3231.554001876242,2017,2017-07-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,JULIO,0.0,2017,2017-07-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,JULIO,0.0,2017,2017-07-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,JULIO,2953.935235570529,2017,2017-07-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,JULIO,463.3644533904678,2017,2017-07-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,JULIO,625.8465017020411,2017,2017-07-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,JULIO,517.3517267471133,2017,2017-07-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,JULIO,687.8378531365199,2017,2017-07-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,JULIO,0.0,2017,2017-07-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,JULIO,661.6335040803704,2017,2017-07-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,JULIO,978.8218898443654,2017,2017-07-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,JULIO,1622.670112838433,2017,2017-07-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,JULIO,4430.499439682239,2017,2017-07-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,JULIO,9.085577517460152,2017,2017-07-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,JULIO,0.0,2017,2017-07-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,JULIO,6141.984405301583,2017,2017-07-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,JULIO,842.3179281372521,2017,2017-07-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,JULIO,901.6390318472945,2017,2017-07-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,1f d2689f,AGOSTO,12365.19036566427,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9ac1420f,AGOSTO,252.9929924939097,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9b395bc9,AGOSTO,494.6904021282743,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,AGOSTO,22098.47484560467,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,AGOSTO,3792.334087567817,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,AGOSTO,24.27497931305956,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,76a16657,13276557,AGOSTO,229.5599199778349,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,76a16657,c220f014,AGOSTO,551.1332369761253,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,76a16657,1fd2689f,AGOSTO,210.7222553953017,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,76a16657,9ac1420f,AGOSTO,0.0,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,76a16657,1ab355bf,AGOSTO,166.7326252528498,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,AGOSTO,762.9429553175323,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,AGOSTO,0.0,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,AGOSTO,95.48626255801751,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,AGOSTO,272.707643323302,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,AGOSTO,0.0,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,AGOSTO,1175.617603639545,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,AGOSTO,47.77821072888312,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,AGOSTO,1083.28849157022,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,AGOSTO,5063.017000366887,2017,2017-08-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,AGOSTO,3484.757471069398,2017,2017-08-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,AGOSTO,0.0,2017,2017-08-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,AGOSTO,0.0,2017,2017-08-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,AGOSTO,2909.770208178705,2017,2017-08-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,AGOSTO,369.5269249765453,2017,2017-08-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,AGOSTO,628.8626328022389,2017,2017-08-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,AGOSTO,521.1753867834188,2017,2017-08-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,AGOSTO,644.9707653900477,2017,2017-08-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,AGOSTO,0.0,2017,2017-08-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,AGOSTO,621.2219778251036,2017,2017-08-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,AGOSTO,836.3642439045751,2017,2017-08-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,AGOSTO,1579.487310043092,2017,2017-08-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,AGOSTO,3421.895096894538,2017,2017-08-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,AGOSTO,0.6314300977385434,2017,2017-08-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,AGOSTO,0.0,2017,2017-08-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,AGOSTO,5178.10846587069,2017,2017-08-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,AGOSTO,830.6922476543892,2017,2017-08-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,AGOSTO,901.4348694490258,2017,2017-08-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,1f d2689f,SEPTIEMBRE,12010.88324467322,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9ac1420f,SEPTIEMBRE,284.5165554660086,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9b395bc9,SEPTIEMBRE,432.0127797227532,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,SEPTIEMBRE,22122.07746879514,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,SEPTIEMBRE,4064.682751187405,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,SEPTIEMBRE,24.64916011171944,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,76a16657,13276557,SEPTIEMBRE,228.5484625064574,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,76a16657,c220f014,SEPTIEMBRE,737.6986138729444,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,76a16657,1fd2689f,SEPTIEMBRE,231.6296075204223,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,76a16657,9ac1420f,SEPTIEMBRE,0.0,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,76a16657,1ab355bf,SEPTIEMBRE,164.4606462159869,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,SEPTIEMBRE,1297.379543468456,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,SEPTIEMBRE,0.0,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,SEPTIEMBRE,100.1190885714251,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,SEPTIEMBRE,295.13744357297,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,SEPTIEMBRE,0.0,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,SEPTIEMBRE,873.01525313331,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,SEPTIEMBRE,58.75924785455471,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,SEPTIEMBRE,1219.952181705761,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,SEPTIEMBRE,4966.407026097893,2017,2017-09-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,SEPTIEMBRE,3551.363991860847,2017,2017-09-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,SEPTIEMBRE,0.0,2017,2017-09-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,SEPTIEMBRE,1.449950594807026,2017,2017-09-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,SEPTIEMBRE,2684.366033695987,2017,2017-09-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,SEPTIEMBRE,344.3270175017984,2017,2017-09-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,SEPTIEMBRE,597.9233765335472,2017,2017-09-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,SEPTIEMBRE,497.9492830216028,2017,2017-09-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,SEPTIEMBRE,622.6812829398772,2017,2017-09-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,SEPTIEMBRE,0.0,2017,2017-09-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,SEPTIEMBRE,613.5828429574631,2017,2017-09-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,SEPTIEMBRE,797.871563557436,2017,2017-09-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,SEPTIEMBRE,1988.027260539913,2017,2017-09-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,SEPTIEMBRE,1642.79402391636,2017,2017-09-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,SEPTIEMBRE,0.0,2017,2017-09-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,SEPTIEMBRE,0.0,2017,2017-09-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,SEPTIEMBRE,5620.224185623009,2017,2017-09-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,SEPTIEMBRE,742.102476317022,2017,2017-09-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,SEPTIEMBRE,957.3186431042288,2017,2017-09-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,1f d2689f,OCTUBRE,10913.53257096336,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9ac1420f,OCTUBRE,274.7422514160151,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9b395bc9,OCTUBRE,380.7523489363417,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,OCTUBRE,21993.69252882995,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,OCTUBRE,3756.061936397725,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,OCTUBRE,23.95926426419029,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,76a16657,13276557,OCTUBRE,229.2091254790913,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,76a16657,c220f014,OCTUBRE,668.6844735051175,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,76a16657,1fd2689f,OCTUBRE,245.6263080202934,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,76a16657,9ac1420f,OCTUBRE,0.0,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,76a16657,1ab355bf,OCTUBRE,167.1535786513422,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,OCTUBRE,1543.109920523377,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,OCTUBRE,258.9214195226771,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,OCTUBRE,165.6802417566189,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,OCTUBRE,344.9362306146165,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,OCTUBRE,0.0,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,OCTUBRE,1212.380867107878,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,OCTUBRE,57.10934439546382,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,OCTUBRE,1117.245399048604,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,OCTUBRE,4134.288564943113,2017,2017-10-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,OCTUBRE,3569.404183616237,2017,2017-10-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,OCTUBRE,198.4444479392744,2017,2017-10-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,OCTUBRE,102.7126292321364,2017,2017-10-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,OCTUBRE,2514.389728644754,2017,2017-10-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,OCTUBRE,319.2229938567081,2017,2017-10-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,OCTUBRE,555.83388325929,2017,2017-10-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,OCTUBRE,477.8522661885799,2017,2017-10-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,OCTUBRE,595.7542972163158,2017,2017-10-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,OCTUBRE,26.13419015640082,2017,2017-10-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,OCTUBRE,620.3800710281189,2017,2017-10-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,OCTUBRE,703.3780494308629,2017,2017-10-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,OCTUBRE,1968.588568049532,2017,2017-10-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,OCTUBRE,4719.799662796114,2017,2017-10-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,OCTUBRE,0.0,2017,2017-10-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,OCTUBRE,0.0,2017,2017-10-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,OCTUBRE,7167.209391439757,2017,2017-10-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,OCTUBRE,1077.757514708529,2017,2017-10-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,OCTUBRE,926.5608762160373,2017,2017-10-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,1f d2689f,NOVIEMBRE,9918.024556128757,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9ac1420f,NOVIEMBRE,41.46858701148093,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9b395bc9,NOVIEMBRE,493.3094411182203,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,NOVIEMBRE,20269.22185245611,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,NOVIEMBRE,3999.68871577518,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,NOVIEMBRE,21.1330299193124,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,76a16657,13276557,NOVIEMBRE,243.120465984268,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,76a16657,c220f014,NOVIEMBRE,563.0520647284382,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,76a16657,1fd2689f,NOVIEMBRE,471.995167374557,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,76a16657,9ac1420f,NOVIEMBRE,202.4493517999309,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,76a16657,1ab355bf,NOVIEMBRE,117.6634907685901,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,NOVIEMBRE,1625.648358132767,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,NOVIEMBRE,0.0,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,NOVIEMBRE,206.6179597600012,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,NOVIEMBRE,377.1683984741775,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,NOVIEMBRE,0.0,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,NOVIEMBRE,1261.964500190295,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,NOVIEMBRE,55.71435160545996,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,NOVIEMBRE,1113.453310517185,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,NOVIEMBRE,3455.993491487416,2017,2017-11-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,NOVIEMBRE,3471.145475203149,2017,2017-11-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,NOVIEMBRE,683.6154566866423,2017,2017-11-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,NOVIEMBRE,70.75758902658285,2017,2017-11-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,NOVIEMBRE,2525.813936153838,2017,2017-11-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,NOVIEMBRE,286.0027548256858,2017,2017-11-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,NOVIEMBRE,507.8248965228334,2017,2017-11-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,NOVIEMBRE,500.8865204390331,2017,2017-11-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,NOVIEMBRE,586.4687668345716,2017,2017-11-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,NOVIEMBRE,0.0,2017,2017-11-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,NOVIEMBRE,591.3261013271751,2017,2017-11-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,NOVIEMBRE,643.3793276807475,2017,2017-11-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,NOVIEMBRE,1889.394371328165,2017,2017-11-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,NOVIEMBRE,4292.72373098568,2017,2017-11-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,NOVIEMBRE,0.0,2017,2017-11-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,NOVIEMBRE,0.0,2017,2017-11-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,NOVIEMBRE,5403.941217685673,2017,2017-11-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,NOVIEMBRE,728.999272791751,2017,2017-11-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,NOVIEMBRE,730.8080861587728,2017,2017-11-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,1f d2689f,DICIEMBRE,9141.248604410768,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9ac1420f,DICIEMBRE,246.1524997684088,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,76a16657,9b395bc9,DICIEMBRE,442.5272601650958,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,DICIEMBRE,22206.16875671897,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,DICIEMBRE,4103.523887403296,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,DICIEMBRE,15.22448124547377,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,76a16657,13276557,DICIEMBRE,257.7287182269488,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,76a16657,c220f014,DICIEMBRE,773.3615519302182,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,76a16657,1fd2689f,DICIEMBRE,660.3355644350189,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,76a16657,9ac1420f,DICIEMBRE,0.0,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,76a16657,1ab355bf,DICIEMBRE,119.4104473723334,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,DICIEMBRE,1560.614566010684,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,DICIEMBRE,0.0,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,DICIEMBRE,244.8896395729317,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,DICIEMBRE,444.2461532089396,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,DICIEMBRE,9.822245964821787,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,DICIEMBRE,1586.008579774736,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,DICIEMBRE,63.45872482272361,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,DICIEMBRE,1461.690517364979,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,c728bf96,DICIEMBRE,3171.603222040955,2017,2017-12-01
cf33cb8a,102a28a6,d5580f74,ab8c6300,febb6cf6,DICIEMBRE,3421.193507897051,2017,2017-12-01
cf33cb8a,5abe4339,ffd6d24d,876a64fe,876a64fe,DICIEMBRE,1075.535933147986,2017,2017-12-01
5f559ecb,95c9d783,ffd6d24d,6e6815e2,c6ba0174,DICIEMBRE,0.0,2017,2017-12-01
f7fd2c4f,48399655,ffd6d24d,5f512199,58a0d8ca,DICIEMBRE,1993.214341861336,2017,2017-12-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,7eb34927,DICIEMBRE,243.3461437784598,2017,2017-12-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,4f4a249f,DICIEMBRE,506.8278917848041,2017,2017-12-01
f7fd2c4f,16b873c5,2fe52430,0191a2e4,8ba362f3,DICIEMBRE,595.0190319469491,2017,2017-12-01
f7fd2c4f,21d4886b,ffd6d24d,e068232a,4d0fb45e,DICIEMBRE,573.5139259959692,2017,2017-12-01
f7fd2c4f,1218f7fa,ffd6d24d,1ef80899,741abe20,DICIEMBRE,0.0,2017,2017-12-01
f7fd2c4f,6feb5887,ffd6d24d,af29b5ed,c98bd9dd,DICIEMBRE,594.7019137200848,2017,2017-12-01
f7fd2c4f,6feb5887,ffd6d24d,e753d35d,51cbb05d,DICIEMBRE,498.8297772134492,2017,2017-12-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,82edafb9,DICIEMBRE,1717.279389149592,2017,2017-12-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,8dd7c41b,DICIEMBRE,1975.8850936234,2017,2017-12-01
f7fd2c4f,e1745f70,ffd6d24d,796c2e32,b111ec69,DICIEMBRE,0.0,2017,2017-12-01
eccb9ef1,870c4a0b,ffd6d24d,a3d02126,27cb99a2,DICIEMBRE,0.0,2017,2017-12-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,48670499,DICIEMBRE,7053.963455793845,2017,2017-12-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,373ebdec,DICIEMBRE,754.0019051335545,2017,2017-12-01
0fa93c9b,756c486f,2fe52430,b4dad5fa,e32e23a1,DICIEMBRE,867.6147718251517,2017,2017-12-01
cf33cb8a,cf33cb8a,d5580f74,1f-d2689f,1f-d2689f,ENERO,9333.589228071902,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,1f-d2689f,9ac1420f,ENERO,237.5229550993154,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,1f-d2689f,9b395bc9,ENERO,393.8369837394793,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,1f-d2689f,254d7db5,ENERO,0.0,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,2f614c0b,ENERO,22971.60235297758,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,043b305e,ENERO,4098.437367171514,2018,2018-01-01
cf33cb8a,cf33cb8a,d5580f74,29ded6f4,fca93f9e,ENERO,17.53972493718176,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,1f-d2689f,13276557,ENERO,263.5168274562188,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,1f-d2689f,c220f014,ENERO,717.4098293806085,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,1f-d2689f,1fd2689f,ENERO,194.3050728540996,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,1f-d2689f,1ab355bf,ENERO,119.8664802207001,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,3f10a1f5,ENERO,1389.005897225298,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,124207de,ENERO,0.0,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,c6da2541,ENERO,0.0,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,0e01f88f,ENERO,238.6104180454207,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,241d3779,ENERO,437.616137182685,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5559f8d7,ENERO,14.80352784698141,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,a1fdefb8,5dd16431,ENERO,1454.043197292368,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,2f614c0b,ENERO,72.68462013968121,2018,2018-01-01
cf33cb8a,102a28a6,d5580f74,29ded6f4,3f67010a,ENERO,1570.717447574501,2018,2018-01-01
